log,event_index,offline_ns,online_ns
Period20_procedure_steps_all_additional_event_types.json,9450,,158125
Period20_procedure_steps_all_additional_event_types.json,9451,96411416,255458
Period20_procedure_steps_all_additional_event_types.json,9452,,176833
Period20_procedure_steps_all_additional_event_types.json,9453,,173000
Period20_procedure_steps_all_additional_event_types.json,9454,,164917
Period20_procedure_steps_all_additional_event_types.json,9455,,162667
Period20_procedure_steps_all_additional_event_types.json,9456,,168125
Period20_procedure_steps_all_additional_event_types.json,9457,,158209
Period20_procedure_steps_all_additional_event_types.json,9458,,163750
Period20_procedure_steps_all_additional_event_types.json,9459,,161250
Period20_procedure_steps_all_additional_event_types.json,9460,,158583
Period20_procedure_steps_all_additional_event_types.json,9461,,159625
Period20_procedure_steps_all_additional_event_types.json,9462,,160666
Period20_procedure_steps_all_additional_event_types.json,9463,,160208
Period20_procedure_steps_all_additional_event_types.json,9464,,161250
Period20_procedure_steps_all_additional_event_types.json,9465,,158916
Period20_procedure_steps_all_additional_event_types.json,9466,,163375
Period20_procedure_steps_all_additional_event_types.json,9467,,159750
Period20_procedure_steps_all_additional_event_types.json,9468,,163417
Period20_procedure_steps_all_additional_event_types.json,9469,,159875
Period20_procedure_steps_all_additional_event_types.json,9470,,161208
Period20_procedure_steps_all_additional_event_types.json,9471,,162500
Period20_procedure_steps_all_additional_event_types.json,9472,,164459
Period20_procedure_steps_all_additional_event_types.json,9473,,159625
Period20_procedure_steps_all_additional_event_types.json,9474,,203125
Period20_procedure_steps_all_additional_event_types.json,9475,,167459
Period20_procedure_steps_all_additional_event_types.json,9476,,167333
Period20_procedure_steps_all_additional_event_types.json,9477,,161083
Period20_procedure_steps_all_additional_event_types.json,9478,,150875
Period20_procedure_steps_all_additional_event_types.json,9479,,150417
Period20_procedure_steps_all_additional_event_types.json,9480,,149667
Period20_procedure_steps_all_additional_event_types.json,9481,,148416
Period20_procedure_steps_all_additional_event_types.json,9482,,148458
Period20_procedure_steps_all_additional_event_types.json,9483,,147625
Period20_procedure_steps_all_additional_event_types.json,9484,,148708
Period20_procedure_steps_all_additional_event_types.json,9485,,162459
Period20_procedure_steps_all_additional_event_types.json,9486,,148000
Period20_procedure_steps_all_additional_event_types.json,9487,,165167
Period20_procedure_steps_all_additional_event_types.json,9488,,164166
Period20_procedure_steps_all_additional_event_types.json,9489,,162708
Period20_procedure_steps_all_additional_event_types.json,9490,,169375
Period20_procedure_steps_all_additional_event_types.json,9491,,182208
Period20_procedure_steps_all_additional_event_types.json,9492,,155333
Period20_procedure_steps_all_additional_event_types.json,9493,,150875
Period20_procedure_steps_all_additional_event_types.json,9494,,157250
Period20_procedure_steps_all_additional_event_types.json,9495,,154917
Period20_procedure_steps_all_additional_event_types.json,9496,,157333
Period20_procedure_steps_all_additional_event_types.json,9497,,159875
Period20_procedure_steps_all_additional_event_types.json,9498,,154375
Period20_procedure_steps_all_additional_event_types.json,9499,,161458
Period20_procedure_steps_all_additional_event_types.json,9500,,160833
Period20_procedure_steps_all_additional_event_types.json,9501,97955500,253375
Period20_procedure_steps_all_additional_event_types.json,9502,,179875
Period20_procedure_steps_all_additional_event_types.json,9503,,165708
Period20_procedure_steps_all_additional_event_types.json,9504,,169458
Period20_procedure_steps_all_additional_event_types.json,9505,,158542
Period20_procedure_steps_all_additional_event_types.json,9506,,159833
Period20_procedure_steps_all_additional_event_types.json,9507,,170625
Period20_procedure_steps_all_additional_event_types.json,9508,,154458
Period20_procedure_steps_all_additional_event_types.json,9509,,159916
Period20_procedure_steps_all_additional_event_types.json,9510,,162833
Period20_procedure_steps_all_additional_event_types.json,9511,,154583
Period20_procedure_steps_all_additional_event_types.json,9512,,163417
Period20_procedure_steps_all_additional_event_types.json,9513,,170583
Period20_procedure_steps_all_additional_event_types.json,9514,,156916
Period20_procedure_steps_all_additional_event_types.json,9515,,160792
Period20_procedure_steps_all_additional_event_types.json,9516,,159958
Period20_procedure_steps_all_additional_event_types.json,9517,,153167
Period20_procedure_steps_all_additional_event_types.json,9518,,159958
Period20_procedure_steps_all_additional_event_types.json,9519,,160459
Period20_procedure_steps_all_additional_event_types.json,9520,,156083
Period20_procedure_steps_all_additional_event_types.json,9521,,159625
Period20_procedure_steps_all_additional_event_types.json,9522,,164084
Period20_procedure_steps_all_additional_event_types.json,9523,,160042
Period20_procedure_steps_all_additional_event_types.json,9524,,161250
Period20_procedure_steps_all_additional_event_types.json,9525,,159292
Period20_procedure_steps_all_additional_event_types.json,9526,,158208
Period20_procedure_steps_all_additional_event_types.json,9527,,159292
Period20_procedure_steps_all_additional_event_types.json,9528,,159875
Period20_procedure_steps_all_additional_event_types.json,9529,,162709
Period20_procedure_steps_all_additional_event_types.json,9530,,161416
Period20_procedure_steps_all_additional_event_types.json,9531,,163167
Period20_procedure_steps_all_additional_event_types.json,9532,,155333
Period20_procedure_steps_all_additional_event_types.json,9533,,159958
Period20_procedure_steps_all_additional_event_types.json,9534,,170542
Period20_procedure_steps_all_additional_event_types.json,9535,,155375
Period20_procedure_steps_all_additional_event_types.json,9536,,159375
Period20_procedure_steps_all_additional_event_types.json,9537,,168834
Period20_procedure_steps_all_additional_event_types.json,9538,,162584
Period20_procedure_steps_all_additional_event_types.json,9539,,166917
Period20_procedure_steps_all_additional_event_types.json,9540,,168167
Period20_procedure_steps_all_additional_event_types.json,9541,,175125
Period20_procedure_steps_all_additional_event_types.json,9542,,158834
Period20_procedure_steps_all_additional_event_types.json,9543,,158709
Period20_procedure_steps_all_additional_event_types.json,9544,,158041
Period20_procedure_steps_all_additional_event_types.json,9545,,162083
Period20_procedure_steps_all_additional_event_types.json,9546,,157792
Period20_procedure_steps_all_additional_event_types.json,9547,,158084
Period20_procedure_steps_all_additional_event_types.json,9548,,157208
Period20_procedure_steps_all_additional_event_types.json,9549,,158458
Period20_procedure_steps_all_additional_event_types.json,9550,,159209
Period20_procedure_steps_all_additional_event_types.json,9551,96650750,253416
Period20_procedure_steps_all_additional_event_types.json,9552,,184625
Period20_procedure_steps_all_additional_event_types.json,9553,,171709
Period20_procedure_steps_all_additional_event_types.json,9554,,170250
Period20_procedure_steps_all_additional_event_types.json,9555,,166750
Period20_procedure_steps_all_additional_event_types.json,9556,,171875
Period20_procedure_steps_all_additional_event_types.json,9557,,163667
Period20_procedure_steps_all_additional_event_types.json,9558,,162500
Period20_procedure_steps_all_additional_event_types.json,9559,,162708
Period20_procedure_steps_all_additional_event_types.json,9560,,160542
Period20_procedure_steps_all_additional_event_types.json,9561,,166916
Period20_procedure_steps_all_additional_event_types.json,9562,,164500
Period20_procedure_steps_all_additional_event_types.json,9563,,161625
Period20_procedure_steps_all_additional_event_types.json,9564,,161333
Period20_procedure_steps_all_additional_event_types.json,9565,,161417
Period20_procedure_steps_all_additional_event_types.json,9566,,160417
Period20_procedure_steps_all_additional_event_types.json,9567,,162291
Period20_procedure_steps_all_additional_event_types.json,9568,,160917
Period20_procedure_steps_all_additional_event_types.json,9569,,198625
Period20_procedure_steps_all_additional_event_types.json,9570,,178125
Period20_procedure_steps_all_additional_event_types.json,9571,,172750
Period20_procedure_steps_all_additional_event_types.json,9572,,165375
Period20_procedure_steps_all_additional_event_types.json,9573,,153541
Period20_procedure_steps_all_additional_event_types.json,9574,,151333
Period20_procedure_steps_all_additional_event_types.json,9575,,152542
Period20_procedure_steps_all_additional_event_types.json,9576,,184000
Period20_procedure_steps_all_additional_event_types.json,9577,,171416
Period20_procedure_steps_all_additional_event_types.json,9578,,160834
Period20_procedure_steps_all_additional_event_types.json,9579,,157500
Period20_procedure_steps_all_additional_event_types.json,9580,,155000
Period20_procedure_steps_all_additional_event_types.json,9581,,153209
Period20_procedure_steps_all_additional_event_types.json,9582,,151542
Period20_procedure_steps_all_additional_event_types.json,9583,,151125
Period20_procedure_steps_all_additional_event_types.json,9584,,157875
Period20_procedure_steps_all_additional_event_types.json,9585,,150375
Period20_procedure_steps_all_additional_event_types.json,9586,,151250
Period20_procedure_steps_all_additional_event_types.json,9587,,149750
Period20_procedure_steps_all_additional_event_types.json,9588,,149875
Period20_procedure_steps_all_additional_event_types.json,9589,,149375
Period20_procedure_steps_all_additional_event_types.json,9590,,153333
Period20_procedure_steps_all_additional_event_types.json,9591,,150291
Period20_procedure_steps_all_additional_event_types.json,9592,,164792
Period20_procedure_steps_all_additional_event_types.json,9593,,157958
Period20_procedure_steps_all_additional_event_types.json,9594,,149583
Period20_procedure_steps_all_additional_event_types.json,9595,,158625
Period20_procedure_steps_all_additional_event_types.json,9596,,157583
Period20_procedure_steps_all_additional_event_types.json,9597,,157042
Period20_procedure_steps_all_additional_event_types.json,9598,,160041
Period20_procedure_steps_all_additional_event_types.json,9599,,170417
Period20_procedure_steps_all_additional_event_types.json,9600,,164209
Period20_procedure_steps_all_additional_event_types.json,9601,98270792,262541
Period20_procedure_steps_all_additional_event_types.json,9602,,174208
Period20_procedure_steps_all_additional_event_types.json,9603,,173625
Period20_procedure_steps_all_additional_event_types.json,9604,,161875
Period20_procedure_steps_all_additional_event_types.json,9605,,164583
Period20_procedure_steps_all_additional_event_types.json,9606,,163542
Period20_procedure_steps_all_additional_event_types.json,9607,,152417
Period20_procedure_steps_all_additional_event_types.json,9608,,160708
Period20_procedure_steps_all_additional_event_types.json,9609,,159542
Period20_procedure_steps_all_additional_event_types.json,9610,,150875
Period20_procedure_steps_all_additional_event_types.json,9611,,210083
Period20_procedure_steps_all_additional_event_types.json,9612,,178167
Period20_procedure_steps_all_additional_event_types.json,9613,,164708
Period20_procedure_steps_all_additional_event_types.json,9614,,157583
Period20_procedure_steps_all_additional_event_types.json,9615,,153042
Period20_procedure_steps_all_additional_event_types.json,9616,,190875
Period20_procedure_steps_all_additional_event_types.json,9617,,178375
Period20_procedure_steps_all_additional_event_types.json,9618,,158709
Period20_procedure_steps_all_additional_event_types.json,9619,,156000
Period20_procedure_steps_all_additional_event_types.json,9620,,153458
Period20_procedure_steps_all_additional_event_types.json,9621,,153042
Period20_procedure_steps_all_additional_event_types.json,9622,,152292
Period20_procedure_steps_all_additional_event_types.json,9623,,152042
Period20_procedure_steps_all_additional_event_types.json,9624,,152709
Period20_procedure_steps_all_additional_event_types.json,9625,,151541
Period20_procedure_steps_all_additional_event_types.json,9626,,150917
Period20_procedure_steps_all_additional_event_types.json,9627,,157541
Period20_procedure_steps_all_additional_event_types.json,9628,,156417
Period20_procedure_steps_all_additional_event_types.json,9629,,151667
Period20_procedure_steps_all_additional_event_types.json,9630,,152291
Period20_procedure_steps_all_additional_event_types.json,9631,,155125
Period20_procedure_steps_all_additional_event_types.json,9632,,175000
Period20_procedure_steps_all_additional_event_types.json,9633,,165125
Period20_procedure_steps_all_additional_event_types.json,9634,,167334
Period20_procedure_steps_all_additional_event_types.json,9635,,181000
Period20_procedure_steps_all_additional_event_types.json,9636,,164417
Period20_procedure_steps_all_additional_event_types.json,9637,,158791
Period20_procedure_steps_all_additional_event_types.json,9638,,159417
Period20_procedure_steps_all_additional_event_types.json,9639,,150375
Period20_procedure_steps_all_additional_event_types.json,9640,,160542
Period20_procedure_steps_all_additional_event_types.json,9641,,160000
Period20_procedure_steps_all_additional_event_types.json,9642,,152708
Period20_procedure_steps_all_additional_event_types.json,9643,,160917
Period20_procedure_steps_all_additional_event_types.json,9644,,158084
Period20_procedure_steps_all_additional_event_types.json,9645,,153250
Period20_procedure_steps_all_additional_event_types.json,9646,,159542
Period20_procedure_steps_all_additional_event_types.json,9647,,161208
Period20_procedure_steps_all_additional_event_types.json,9648,,152208
Period20_procedure_steps_all_additional_event_types.json,9649,,161041
Period20_procedure_steps_all_additional_event_types.json,9650,,157709
Period20_procedure_steps_all_additional_event_types.json,9651,97848208,251875
Period20_procedure_steps_all_additional_event_types.json,9652,,188458
Period20_procedure_steps_all_additional_event_types.json,9653,,204792
Period20_procedure_steps_all_additional_event_types.json,9654,,173875
Period20_procedure_steps_all_additional_event_types.json,9655,,173083
Period20_procedure_steps_all_additional_event_types.json,9656,,163959
Period20_procedure_steps_all_additional_event_types.json,9657,,175375
Period20_procedure_steps_all_additional_event_types.json,9658,,158500
Period20_procedure_steps_all_additional_event_types.json,9659,,156417
Period20_procedure_steps_all_additional_event_types.json,9660,,162417
Period20_procedure_steps_all_additional_event_types.json,9661,,163458
Period20_procedure_steps_all_additional_event_types.json,9662,,154875
Period20_procedure_steps_all_additional_event_types.json,9663,,161583
Period20_procedure_steps_all_additional_event_types.json,9664,,160750
Period20_procedure_steps_all_additional_event_types.json,9665,,156542
Period20_procedure_steps_all_additional_event_types.json,9666,,163292
Period20_procedure_steps_all_additional_event_types.json,9667,,161208
Period20_procedure_steps_all_additional_event_types.json,9668,,157583
Period20_procedure_steps_all_additional_event_types.json,9669,,160792
Period20_procedure_steps_all_additional_event_types.json,9670,,160917
Period20_procedure_steps_all_additional_event_types.json,9671,,160792
Period20_procedure_steps_all_additional_event_types.json,9672,,167625
Period20_procedure_steps_all_additional_event_types.json,9673,,164541
Period20_procedure_steps_all_additional_event_types.json,9674,,165125
Period20_procedure_steps_all_additional_event_types.json,9675,,181209
Period20_procedure_steps_all_additional_event_types.json,9676,,205250
Period20_procedure_steps_all_additional_event_types.json,9677,,172125
Period20_procedure_steps_all_additional_event_types.json,9678,,173583
Period20_procedure_steps_all_additional_event_types.json,9679,,154792
Period20_procedure_steps_all_additional_event_types.json,9680,,151209
Period20_procedure_steps_all_additional_event_types.json,9681,,150417
Period20_procedure_steps_all_additional_event_types.json,9682,,151000
Period20_procedure_steps_all_additional_event_types.json,9683,,151666
Period20_procedure_steps_all_additional_event_types.json,9684,,150375
Period20_procedure_steps_all_additional_event_types.json,9685,,152375
Period20_procedure_steps_all_additional_event_types.json,9686,,149875
Period20_procedure_steps_all_additional_event_types.json,9687,,151333
Period20_procedure_steps_all_additional_event_types.json,9688,,151584
Period20_procedure_steps_all_additional_event_types.json,9689,,150833
Period20_procedure_steps_all_additional_event_types.json,9690,,159042
Period20_procedure_steps_all_additional_event_types.json,9691,,153292
Period20_procedure_steps_all_additional_event_types.json,9692,,150000
Period20_procedure_steps_all_additional_event_types.json,9693,,158333
Period20_procedure_steps_all_additional_event_types.json,9694,,154833
Period20_procedure_steps_all_additional_event_types.json,9695,,154166
Period20_procedure_steps_all_additional_event_types.json,9696,,159917
Period20_procedure_steps_all_additional_event_types.json,9697,,154250
Period20_procedure_steps_all_additional_event_types.json,9698,,153458
Period20_procedure_steps_all_additional_event_types.json,9699,,159291
Period20_procedure_steps_all_additional_event_types.json,9700,,156125
Period20_procedure_steps_all_additional_event_types.json,9701,99523916,243542
Period20_procedure_steps_all_additional_event_types.json,9702,,170709
Period20_procedure_steps_all_additional_event_types.json,9703,,164959
Period20_procedure_steps_all_additional_event_types.json,9704,,157250
Period20_procedure_steps_all_additional_event_types.json,9705,,154708
Period20_procedure_steps_all_additional_event_types.json,9706,,156042
Period20_procedure_steps_all_additional_event_types.json,9707,,159584
Period20_procedure_steps_all_additional_event_types.json,9708,,151125
Period20_procedure_steps_all_additional_event_types.json,9709,,152667
Period20_procedure_steps_all_additional_event_types.json,9710,,159291
Period20_procedure_steps_all_additional_event_types.json,9711,,150834
Period20_procedure_steps_all_additional_event_types.json,9712,,158834
Period20_procedure_steps_all_additional_event_types.json,9713,,159875
Period20_procedure_steps_all_additional_event_types.json,9714,,149458
Period20_procedure_steps_all_additional_event_types.json,9715,,159792
Period20_procedure_steps_all_additional_event_types.json,9716,,159792
Period20_procedure_steps_all_additional_event_types.json,9717,,150208
Period20_procedure_steps_all_additional_event_types.json,9718,,158250
Period20_procedure_steps_all_additional_event_types.json,9719,,167375
Period20_procedure_steps_all_additional_event_types.json,9720,,180792
Period20_procedure_steps_all_additional_event_types.json,9721,,182375
Period20_procedure_steps_all_additional_event_types.json,9722,,184167
Period20_procedure_steps_all_additional_event_types.json,9723,,166959
Period20_procedure_steps_all_additional_event_types.json,9724,,157042
Period20_procedure_steps_all_additional_event_types.json,9725,,152459
Period20_procedure_steps_all_additional_event_types.json,9726,,151334
Period20_procedure_steps_all_additional_event_types.json,9727,,151041
Period20_procedure_steps_all_additional_event_types.json,9728,,151084
Period20_procedure_steps_all_additional_event_types.json,9729,,150375
Period20_procedure_steps_all_additional_event_types.json,9730,,150667
Period20_procedure_steps_all_additional_event_types.json,9731,,150416
Period20_procedure_steps_all_additional_event_types.json,9732,,151166
Period20_procedure_steps_all_additional_event_types.json,9733,,149750
Period20_procedure_steps_all_additional_event_types.json,9734,,151375
Period20_procedure_steps_all_additional_event_types.json,9735,,194042
Period20_procedure_steps_all_additional_event_types.json,9736,,183917
Period20_procedure_steps_all_additional_event_types.json,9737,,163333
Period20_procedure_steps_all_additional_event_types.json,9738,,157208
Period20_procedure_steps_all_additional_event_types.json,9739,,167958
Period20_procedure_steps_all_additional_event_types.json,9740,,151084
Period20_procedure_steps_all_additional_event_types.json,9741,,150584
Period20_procedure_steps_all_additional_event_types.json,9742,,150250
Period20_procedure_steps_all_additional_event_types.json,9743,,161958
Period20_procedure_steps_all_additional_event_types.json,9744,,148708
Period20_procedure_steps_all_additional_event_types.json,9745,,149000
Period20_procedure_steps_all_additional_event_types.json,9746,,148250
Period20_procedure_steps_all_additional_event_types.json,9747,,148666
Period20_procedure_steps_all_additional_event_types.json,9748,,148584
Period20_procedure_steps_all_additional_event_types.json,9749,,149709
Period20_procedure_steps_all_additional_event_types.json,9750,,151042
Period20_procedure_steps_all_additional_event_types.json,9751,97711042,253750
Period20_procedure_steps_all_additional_event_types.json,9752,,172459
Period20_procedure_steps_all_additional_event_types.json,9753,,169334
Period20_procedure_steps_all_additional_event_types.json,9754,,166834
Period20_procedure_steps_all_additional_event_types.json,9755,,166292
Period20_procedure_steps_all_additional_event_types.json,9756,,166750
Period20_procedure_steps_all_additional_event_types.json,9757,,157042
Period20_procedure_steps_all_additional_event_types.json,9758,,158666
Period20_procedure_steps_all_additional_event_types.json,9759,,157750
Period20_procedure_steps_all_additional_event_types.json,9760,,153667
Period20_procedure_steps_all_additional_event_types.json,9761,,168917
Period20_procedure_steps_all_additional_event_types.json,9762,,157416
Period20_procedure_steps_all_additional_event_types.json,9763,,155042
Period20_procedure_steps_all_additional_event_types.json,9764,,159167
Period20_procedure_steps_all_additional_event_types.json,9765,,161208
Period20_procedure_steps_all_additional_event_types.json,9766,,157875
Period20_procedure_steps_all_additional_event_types.json,9767,,157375
Period20_procedure_steps_all_additional_event_types.json,9768,,160000
Period20_procedure_steps_all_additional_event_types.json,9769,,155417
Period20_procedure_steps_all_additional_event_types.json,9770,,159916
Period20_procedure_steps_all_additional_event_types.json,9771,,156584
Period20_procedure_steps_all_additional_event_types.json,9772,,156709
Period20_procedure_steps_all_additional_event_types.json,9773,,158208
Period20_procedure_steps_all_additional_event_types.json,9774,,158500
Period20_procedure_steps_all_additional_event_types.json,9775,,156166
Period20_procedure_steps_all_additional_event_types.json,9776,,157000
Period20_procedure_steps_all_additional_event_types.json,9777,,156792
Period20_procedure_steps_all_additional_event_types.json,9778,,157709
Period20_procedure_steps_all_additional_event_types.json,9779,,156958
Period20_procedure_steps_all_additional_event_types.json,9780,,157250
Period20_procedure_steps_all_additional_event_types.json,9781,,159375
Period20_procedure_steps_all_additional_event_types.json,9782,,158916
Period20_procedure_steps_all_additional_event_types.json,9783,,155834
Period20_procedure_steps_all_additional_event_types.json,9784,,156625
Period20_procedure_steps_all_additional_event_types.json,9785,,156042
Period20_procedure_steps_all_additional_event_types.json,9786,,155958
Period20_procedure_steps_all_additional_event_types.json,9787,,156334
Period20_procedure_steps_all_additional_event_types.json,9788,,156708
Period20_procedure_steps_all_additional_event_types.json,9789,,155459
Period20_procedure_steps_all_additional_event_types.json,9790,,157375
Period20_procedure_steps_all_additional_event_types.json,9791,,156584
Period20_procedure_steps_all_additional_event_types.json,9792,,172750
Period20_procedure_steps_all_additional_event_types.json,9793,,157500
Period20_procedure_steps_all_additional_event_types.json,9794,,164833
Period20_procedure_steps_all_additional_event_types.json,9795,,165959
Period20_procedure_steps_all_additional_event_types.json,9796,,169333
Period20_procedure_steps_all_additional_event_types.json,9797,,161333
Period20_procedure_steps_all_additional_event_types.json,9798,,197750
Period20_procedure_steps_all_additional_event_types.json,9799,,185334
Period20_procedure_steps_all_additional_event_types.json,9800,,176667
Period20_procedure_steps_all_additional_event_types.json,9801,100211250,245834
Period20_procedure_steps_all_additional_event_types.json,9802,,182083
Period20_procedure_steps_all_additional_event_types.json,9803,,166125
Period20_procedure_steps_all_additional_event_types.json,9804,,173000
Period20_procedure_steps_all_additional_event_types.json,9805,,164875
Period20_procedure_steps_all_additional_event_types.json,9806,,160459
Period20_procedure_steps_all_additional_event_types.json,9807,,161042
Period20_procedure_steps_all_additional_event_types.json,9808,,160500
Period20_procedure_steps_all_additional_event_types.json,9809,,164375
Period20_procedure_steps_all_additional_event_types.json,9810,,171834
Period20_procedure_steps_all_additional_event_types.json,9811,,166750
Period20_procedure_steps_all_additional_event_types.json,9812,,172792
Period20_procedure_steps_all_additional_event_types.json,9813,,177333
Period20_procedure_steps_all_additional_event_types.json,9814,,155291
Period20_procedure_steps_all_additional_event_types.json,9815,,158375
Period20_procedure_steps_all_additional_event_types.json,9816,,159209
Period20_procedure_steps_all_additional_event_types.json,9817,,154792
Period20_procedure_steps_all_additional_event_types.json,9818,,159833
Period20_procedure_steps_all_additional_event_types.json,9819,,159334
Period20_procedure_steps_all_additional_event_types.json,9820,,156583
Period20_procedure_steps_all_additional_event_types.json,9821,,159875
Period20_procedure_steps_all_additional_event_types.json,9822,,159208
Period20_procedure_steps_all_additional_event_types.json,9823,,164584
Period20_procedure_steps_all_additional_event_types.json,9824,,162000
Period20_procedure_steps_all_additional_event_types.json,9825,,162750
Period20_procedure_steps_all_additional_event_types.json,9826,,155167
Period20_procedure_steps_all_additional_event_types.json,9827,,160250
Period20_procedure_steps_all_additional_event_types.json,9828,,159458
Period20_procedure_steps_all_additional_event_types.json,9829,,153750
Period20_procedure_steps_all_additional_event_types.json,9830,,159125
Period20_procedure_steps_all_additional_event_types.json,9831,,158458
Period20_procedure_steps_all_additional_event_types.json,9832,,204334
Period20_procedure_steps_all_additional_event_types.json,9833,,189791
Period20_procedure_steps_all_additional_event_types.json,9834,,173208
Period20_procedure_steps_all_additional_event_types.json,9835,,158917
Period20_procedure_steps_all_additional_event_types.json,9836,,155750
Period20_procedure_steps_all_additional_event_types.json,9837,,153125
Period20_procedure_steps_all_additional_event_types.json,9838,,153625
Period20_procedure_steps_all_additional_event_types.json,9839,,151541
Period20_procedure_steps_all_additional_event_types.json,9840,,153541
Period20_procedure_steps_all_additional_event_types.json,9841,,151417
Period20_procedure_steps_all_additional_event_types.json,9842,,150625
Period20_procedure_steps_all_additional_event_types.json,9843,,150958
Period20_procedure_steps_all_additional_event_types.json,9844,,150792
Period20_procedure_steps_all_additional_event_types.json,9845,,157042
Period20_procedure_steps_all_additional_event_types.json,9846,,158292
Period20_procedure_steps_all_additional_event_types.json,9847,,151583
Period20_procedure_steps_all_additional_event_types.json,9848,,158042
Period20_procedure_steps_all_additional_event_types.json,9849,,158375
Period20_procedure_steps_all_additional_event_types.json,9850,,150375
Period20_procedure_steps_all_additional_event_types.json,9851,103381709,262292
Period20_procedure_steps_all_additional_event_types.json,9852,,175625
Period20_procedure_steps_all_additional_event_types.json,9853,,169583
Period20_procedure_steps_all_additional_event_types.json,9854,,161583
Period20_procedure_steps_all_additional_event_types.json,9855,,161208
Period20_procedure_steps_all_additional_event_types.json,9856,,155917
Period20_procedure_steps_all_additional_event_types.json,9857,,161625
Period20_procedure_steps_all_additional_event_types.json,9858,,163958
Period20_procedure_steps_all_additional_event_types.json,9859,,154791
Period20_procedure_steps_all_additional_event_types.json,9860,,158125
Period20_procedure_steps_all_additional_event_types.json,9861,,162500
Period20_procedure_steps_all_additional_event_types.json,9862,,152416
Period20_procedure_steps_all_additional_event_types.json,9863,,161250
Period20_procedure_steps_all_additional_event_types.json,9864,,176500
Period20_procedure_steps_all_additional_event_types.json,9865,,152416
Period20_procedure_steps_all_additional_event_types.json,9866,,161958
Period20_procedure_steps_all_additional_event_types.json,9867,,160208
Period20_procedure_steps_all_additional_event_types.json,9868,,155042
Period20_procedure_steps_all_additional_event_types.json,9869,,166667
Period20_procedure_steps_all_additional_event_types.json,9870,,159458
Period20_procedure_steps_all_additional_event_types.json,9871,,157125
Period20_procedure_steps_all_additional_event_types.json,9872,,160333
Period20_procedure_steps_all_additional_event_types.json,9873,,158625
Period20_procedure_steps_all_additional_event_types.json,9874,,156625
Period20_procedure_steps_all_additional_event_types.json,9875,,160417
Period20_procedure_steps_all_additional_event_types.json,9876,,160375
Period20_procedure_steps_all_additional_event_types.json,9877,,160459
Period20_procedure_steps_all_additional_event_types.json,9878,,162333
Period20_procedure_steps_all_additional_event_types.json,9879,,157083
Period20_procedure_steps_all_additional_event_types.json,9880,,160500
Period20_procedure_steps_all_additional_event_types.json,9881,,162792
Period20_procedure_steps_all_additional_event_types.json,9882,,158667
Period20_procedure_steps_all_additional_event_types.json,9883,,164709
Period20_procedure_steps_all_additional_event_types.json,9884,,168708
Period20_procedure_steps_all_additional_event_types.json,9885,,161084
Period20_procedure_steps_all_additional_event_types.json,9886,,163917
Period20_procedure_steps_all_additional_event_types.json,9887,,167042
Period20_procedure_steps_all_additional_event_types.json,9888,,161125
Period20_procedure_steps_all_additional_event_types.json,9889,,163292
Period20_procedure_steps_all_additional_event_types.json,9890,,163417
Period20_procedure_steps_all_additional_event_types.json,9891,,163000
Period20_procedure_steps_all_additional_event_types.json,9892,,161584
Period20_procedure_steps_all_additional_event_types.json,9893,,161791
Period20_procedure_steps_all_additional_event_types.json,9894,,162875
Period20_procedure_steps_all_additional_event_types.json,9895,,162125
Period20_procedure_steps_all_additional_event_types.json,9896,,162708
Period20_procedure_steps_all_additional_event_types.json,9897,,160500
Period20_procedure_steps_all_additional_event_types.json,9898,,168833
Period20_procedure_steps_all_additional_event_types.json,9899,,162750
Period20_procedure_steps_all_additional_event_types.json,9900,,165083
Period20_procedure_steps_all_additional_event_types.json,9901,107813875,275666
Period20_procedure_steps_all_additional_event_types.json,9902,,203292
Period20_procedure_steps_all_additional_event_types.json,9903,,209875
Period20_procedure_steps_all_additional_event_types.json,9904,,167000
Period20_procedure_steps_all_additional_event_types.json,9905,,171333
Period20_procedure_steps_all_additional_event_types.json,9906,,161459
Period20_procedure_steps_all_additional_event_types.json,9907,,156958
Period20_procedure_steps_all_additional_event_types.json,9908,,155875
Period20_procedure_steps_all_additional_event_types.json,9909,,155750
Period20_procedure_steps_all_additional_event_types.json,9910,,164334
Period20_procedure_steps_all_additional_event_types.json,9911,,164666
Period20_procedure_steps_all_additional_event_types.json,9912,,155833
Period20_procedure_steps_all_additional_event_types.json,9913,,164125
Period20_procedure_steps_all_additional_event_types.json,9914,,161708
Period20_procedure_steps_all_additional_event_types.json,9915,,157792
Period20_procedure_steps_all_additional_event_types.json,9916,,163334
Period20_procedure_steps_all_additional_event_types.json,9917,,162375
Period20_procedure_steps_all_additional_event_types.json,9918,,158250
Period20_procedure_steps_all_additional_event_types.json,9919,,168416
Period20_procedure_steps_all_additional_event_types.json,9920,,183333
Period20_procedure_steps_all_additional_event_types.json,9921,,163167
Period20_procedure_steps_all_additional_event_types.json,9922,,169917
Period20_procedure_steps_all_additional_event_types.json,9923,,167333
Period20_procedure_steps_all_additional_event_types.json,9924,,168917
Period20_procedure_steps_all_additional_event_types.json,9925,,167584
Period20_procedure_steps_all_additional_event_types.json,9926,,160625
Period20_procedure_steps_all_additional_event_types.json,9927,,174500
Period20_procedure_steps_all_additional_event_types.json,9928,,165833
Period20_procedure_steps_all_additional_event_types.json,9929,,163833
Period20_procedure_steps_all_additional_event_types.json,9930,,175334
